	0.0	
339.41	0.00
339.79	112.40
340.17	114.00
340.55	115.80
340.94	116.00
341.32	116.60
341.70	118.20
342.08	120.40
342.46	121.00
342.84	120.80
343.22	121.00
343.60	120.60
343.98	120.40
344.36	121.80
344.74	122.20
345.12	121.60
345.50	121.80
345.88	121.60
346.26	122.80
346.64	122.80
347.02	122.40
347.40	121.20
347.78	121.80
348.15	121.20
348.53	122.80
348.91	124.60
349.29	125.20
349.67	125.00
350.05	127.00
350.43	127.40
350.81	126.60
351.19	127.00
351.57	128.40
351.95	129.00
352.33	127.60
352.71	127.00
353.09	129.00
353.47	128.40
353.84	127.60
354.22	129.20
354.60	130.80
354.98	130.60
355.36	130.20
355.74	130.60
356.12	131.80
356.50	131.40
356.88	131.20
357.25	131.20
357.63	132.20
358.01	130.80
358.39	131.40
358.77	130.80
359.15	130.60
359.53	132.60
359.90	131.80
360.28	131.80
360.66	133.00
361.04	134.40
361.42	133.60
361.80	135.20
362.17	136.00
362.55	136.40
362.93	135.60
363.31	137.00
363.69	137.60
364.06	136.60
364.44	137.20
364.82	137.00
365.20	137.80
365.58	140.00
365.95	138.40
366.33	137.00
366.71	137.60
367.09	138.20
367.46	137.20
367.84	138.20
368.22	140.40
368.60	141.20
368.97	140.80
369.35	140.40
369.73	139.60
370.11	139.00
370.48	141.40
370.86	142.80
371.24	142.40
371.62	143.20
371.99	145.60
372.37	145.40
372.75	144.60
373.12	146.20
373.50	147.00
373.88	147.80
374.25	146.60
374.63	147.80
375.01	149.20
375.38	148.20
375.76	148.80
376.14	150.00
376.51	150.60
376.89	152.40
377.27	152.80
377.64	150.80
378.02	152.20
378.40	154.80
378.77	155.80
379.15	156.60
379.53	156.40
379.90	158.60
380.28	159.20
380.66	160.00
381.03	161.40
381.41	161.60
381.78	162.40
382.16	165.80
382.54	164.00
382.91	166.60
383.29	165.40
383.66	166.60
384.04	169.80
384.42	170.40
384.79	169.00
385.17	172.60
385.54	171.40
385.92	174.40
386.29	173.00
386.67	176.20
387.05	177.20
387.42	179.40
387.80	176.80
388.17	179.60
388.55	183.40
388.92	184.40
389.30	183.00
389.67	187.00
390.05	184.40
390.42	188.20
390.80	189.20
391.17	191.80
391.55	193.80
391.92	194.00
392.30	193.40
392.67	194.20
393.05	195.40
393.42	200.80
393.80	199.20
394.17	203.80
394.55	205.00
394.92	205.80
395.30	207.80
395.67	207.20
396.05	211.40
396.42	211.60
396.80	213.40
397.17	214.80
397.55	216.60
397.92	223.20
398.29	225.20
398.67	223.40
399.04	223.80
399.42	225.80
399.79	227.40
400.17	230.20
400.54	230.00
400.91	234.60
401.29	236.00
401.66	236.00
402.04	236.20
402.41	235.80
402.78	239.40
403.16	240.00
403.53	243.40
403.90	246.80
404.28	248.00
404.65	253.80
405.03	251.20
405.40	255.80
405.77	255.00
406.15	258.20
406.52	261.00
406.89	263.40
407.27	256.40
407.64	265.00
408.01	267.00
408.39	271.60
408.76	272.60
409.13	275.00
409.51	280.40
409.88	279.60
410.25	283.00
410.62	284.80
411.00	293.80
411.37	288.00
411.74	286.60
412.12	292.80
412.49	295.20
412.86	302.80
413.23	299.20
413.61	305.80
413.98	313.00
414.35	307.40
414.73	313.20
415.10	304.20
415.47	318.80
415.84	320.40
416.22	316.20
416.59	322.60
416.96	327.20
417.33	325.20
417.70	330.40
418.08	345.40
418.45	340.40
418.82	339.80
419.19	350.20
419.57	354.00
419.94	346.60
420.31	363.80
420.68	357.00
421.05	353.40
421.42	359.80
421.80	367.00
422.17	365.40
422.54	382.00
422.91	375.00
423.28	369.80
423.65	379.60
424.03	387.40
424.40	384.40
424.77	394.20
425.14	395.00
425.51	392.40
425.88	404.80
426.25	404.40
426.63	405.00
427.00	402.80
427.37	420.60
427.74	435.40
428.11	413.60
428.48	426.60
428.85	432.40
429.22	439.60
429.59	440.80
429.97	441.60
430.34	442.60
430.71	449.80
431.08	460.40
431.45	467.40
431.82	466.20
432.19	464.00
432.56	480.20
432.93	475.60
433.30	488.40
433.67	492.40
434.04	490.00
434.41	500.00
434.78	495.20
435.15	505.00
435.52	520.40
435.89	529.80
436.26	526.00
436.63	522.80
437.00	531.00
437.37	536.20
437.74	535.20
438.11	557.20
438.48	545.20
438.85	564.60
439.22	573.80
439.59	582.60
439.96	572.40
440.33	582.80
440.70	601.40
441.07	594.40
441.44	619.40
441.81	596.60
442.18	599.20
442.55	611.00
442.92	623.40
443.29	620.60
443.66	615.40
444.03	629.00
444.40	634.80
444.77	651.00
445.14	643.60
445.51	663.60
445.88	650.20
446.24	657.40
446.61	675.00
446.98	648.00
447.35	688.20
447.72	683.60
448.09	684.00
448.46	667.40
448.83	691.20
449.20	686.60
449.56	690.00
449.93	704.00
450.30	693.00
450.67	723.40
451.04	698.00
451.41	695.20
451.78	730.20
452.14	717.40
452.51	724.60
452.88	721.00
453.25	728.60
453.62	737.80
453.99	734.00
454.35	740.60
454.72	758.80
455.09	759.80
455.46	770.60
455.83	783.20
456.19	781.60
456.56	784.80
456.93	776.60
457.30	795.20
457.66	796.60
458.03	802.00
458.40	802.00
458.77	813.20
459.14	825.60
459.50	819.20
459.87	789.80
460.24	836.20
460.61	826.20
460.97	845.80
461.34	832.20
461.71	837.60
462.07	837.80
462.44	861.60
462.81	891.20
463.18	881.00
463.54	875.00
463.91	905.40
464.28	895.60
464.64	904.60
465.01	898.40
465.38	934.60
465.75	905.60
466.11	930.00
466.48	926.40
466.85	929.60
467.21	937.60
467.58	956.40
467.95	963.60
468.31	978.80
468.68	985.60
469.04	1003.60
469.41	1021.40
469.78	1009.60
470.14	1028.60
470.51	1031.60
470.88	1048.40
471.24	1049.20
471.61	1084.40
471.98	1071.20
472.34	1099.00
472.71	1098.40
473.07	1113.40
473.44	1120.00
473.81	1139.60
474.17	1132.80
474.54	1165.80
474.90	1171.80
475.27	1169.80
475.63	1190.80
476.00	1198.00
476.37	1200.80
476.73	1213.20
477.10	1252.40
477.46	1262.60
477.83	1248.00
478.19	1284.00
478.56	1301.00
478.92	1319.00
479.29	1321.40
479.65	1327.00
480.02	1337.20
480.38	1369.20
480.75	1388.80
481.11	1388.60
481.48	1411.40
481.84	1417.60
482.21	1441.80
482.57	1456.40
482.94	1464.60
483.30	1483.20
483.67	1493.40
484.03	1506.20
484.40	1536.00
484.76	1522.80
485.13	1547.20
485.49	1562.60
485.86	1584.40
486.22	1593.20
486.59	1599.20
486.95	1602.60
487.31	1629.60
487.68	1639.80
488.04	1663.00
488.41	1673.60
488.77	1663.20
489.14	1689.80
489.50	1693.20
489.86	1714.60
490.23	1714.00
490.59	1734.40
490.96	1753.00
491.32	1759.80
491.68	1768.40
492.05	1774.60
492.41	1789.40
492.77	1806.60
493.14	1797.20
493.50	1811.80
493.87	1834.40
494.23	1842.40
494.59	1848.60
494.96	1859.40
495.32	1856.40
495.68	1880.60
496.05	1888.80
496.41	1895.20
496.77	1908.80
497.14	1901.80
497.50	1914.80
497.86	1923.80
498.23	1921.00
498.59	1908.20
498.95	1938.40
499.31	1956.80
499.68	1949.60
500.04	1965.60
500.40	1961.20
500.77	1963.40
501.13	1975.40
501.49	1969.00
501.85	1992.80
502.22	1982.20
502.58	1994.40
502.94	2008.40
503.30	2009.00
503.67	1996.40
