5.128204822537840387e-05
-8.473747968673883951e-04
3.907203674315296190e-05
1.602930307388302986e-02
3.025640845298765286e-02
2.551403999328615349e-02
1.087423622608183101e-02
-9.768009185792569829e-05
-4.275946021080014557e-03
-5.369963049888593423e-03
-6.984126567840584672e-03
-1.025640964508058028e-02
-1.373382091522214188e-02
-1.741880238056180835e-02
-2.167032837867734554e-02
-2.258607923984516652e-02
-2.083027958869936025e-02
-1.646886348724370397e-02
-6.910866498947174259e-03
1.528693437576245009e-03
1.709401607513427734e-03
-6.776556372642464181e-03
-2.791452825069432389e-02
-5.781928837299336876e-02
-8.667398750782022432e-02
-1.044102501869201005e-01
-1.091257566213606478e-01
-1.044517642259595314e-01
-9.102563560009033217e-02
-7.104517281055437727e-02
-4.606593132019039250e-02
-1.835164725780486297e-02
9.006104469299315574e-03
3.249328255653393532e-02
5.231745719909664666e-02
7.075457453727716783e-02
9.227105677127839245e-02
1.161562812328336969e-01
1.398143994808198620e-01
1.569865596294400811e-01
1.641147643327713068e-01
1.596263641118999266e-01
1.440024334192274991e-01
1.219731307029722489e-01
9.925518333911900748e-02
7.875945806503306668e-02
5.940658986568458227e-02
3.908913075923912267e-02
1.779242873191837909e-02
-3.716727495193492513e-03
-2.374603033065801616e-02
-4.204395353794106172e-02
-5.793406248092641819e-02
-6.940903127193456812e-02
-7.485225439071679920e-02
-7.479608833789840039e-02
-6.810500204563145477e-02
-5.293772578239443888e-02
-3.282539486885074215e-02
-1.437362551689146117e-02
-6.373625993728637739e-04
9.626373052597073099e-03
1.723076820373530341e-02
2.216849684715265639e-02
5.372405052183726570e-05
-4.991452693939195558e-03
-2.186080455780030352e-02
-4.033699393272409395e-02
-6.413919031620013422e-02
-8.718192398548130218e-02
-1.052307629585267773e-01
-1.223736190795898932e-01
-1.370085686445237927e-01
-1.448815840482715611e-01
-1.435067367553713169e-01
-1.353724271059034145e-01
-1.257533800601961516e-01
-1.131038081645963644e-01
-9.667645871639242439e-02
-7.916486024856561610e-02
-6.017096638679497039e-02
-3.920149266719825248e-02
-2.059587717056268058e-02
-7.990252375602696286e-03
4.336996078491204068e-03
1.919902205467228715e-02
3.609523594379430989e-02
5.689132750034345265e-02
8.071550190448756323e-02
1.036825335025787359e-01
1.261220926046370261e-01
1.490280741453173241e-01
1.744932740926741499e-01
1.965079247951510288e-01
2.105103659629822821e-01
2.173455303907399772e-01
2.246813052892681628e-01
2.359609138965603481e-01
2.494261145591740170e-01
2.631794714927677137e-01
2.725225722789769711e-01
