	0.0	
339.41	0.00
339.79	106.60
340.17	106.20
340.55	107.20
340.94	110.00
341.32	112.20
341.70	113.80
342.08	114.80
342.46	113.80
342.84	114.20
343.22	114.60
343.60	114.80
343.98	116.20
344.36	118.20
344.74	117.60
345.12	116.60
345.50	116.20
345.88	116.00
346.26	114.60
346.64	116.60
347.02	116.40
347.40	114.40
347.78	115.60
348.15	115.00
348.53	115.00
348.91	117.40
349.29	119.20
349.67	119.20
350.05	120.00
350.43	120.80
350.81	120.60
351.19	121.20
351.57	121.40
351.95	120.00
352.33	121.00
352.71	121.00
353.09	121.20
353.47	120.20
353.84	120.80
354.22	120.20
354.60	121.20
354.98	123.20
355.36	121.60
355.74	122.00
356.12	122.00
356.50	122.20
356.88	122.60
357.25	123.40
357.63	123.60
358.01	124.00
358.39	124.20
358.77	124.80
359.15	124.40
359.53	124.40
359.90	124.60
360.28	124.80
360.66	126.20
361.04	124.60
361.42	125.40
361.80	126.40
362.17	126.20
362.55	127.20
362.93	126.60
363.31	125.60
363.69	126.40
364.06	127.60
364.44	127.80
364.82	127.00
365.20	128.00
365.58	128.40
365.95	128.20
366.33	130.60
366.71	130.20
367.09	128.40
367.46	129.60
367.84	130.20
368.22	130.00
368.60	130.20
368.97	128.80
369.35	129.80
369.73	132.60
370.11	131.80
370.48	131.20
370.86	132.00
371.24	134.40
371.62	133.80
371.99	133.80
372.37	133.40
372.75	134.20
373.12	134.00
373.50	134.20
373.88	134.40
374.25	134.80
374.63	136.40
375.01	137.60
375.38	138.00
375.76	138.00
376.14	139.00
376.51	139.00
376.89	139.80
377.27	140.00
377.64	141.00
378.02	142.20
378.40	141.60
378.77	141.20
379.15	142.80
379.53	143.40
379.90	144.60
380.28	146.00
380.66	145.40
381.03	145.60
381.41	144.80
381.78	146.60
382.16	148.20
382.54	146.80
382.91	146.80
383.29	151.60
383.66	151.20
384.04	151.80
384.42	152.60
384.79	151.20
385.17	152.40
385.54	154.00
385.92	156.80
386.29	155.80
386.67	154.40
387.05	155.60
387.42	157.00
387.80	160.20
388.17	161.20
388.55	163.80
388.92	162.60
389.30	162.00
389.67	166.20
390.05	163.60
390.42	166.40
390.80	168.40
391.17	168.80
391.55	170.60
391.92	170.40
392.30	170.80
392.67	172.80
393.05	171.40
393.42	176.00
393.80	176.60
394.17	178.60
394.55	179.00
394.92	177.20
395.30	179.40
395.67	179.20
396.05	182.40
396.42	184.60
396.80	184.40
397.17	187.40
397.55	186.00
397.92	191.40
398.29	190.80
398.67	192.00
399.04	192.60
399.42	195.40
399.79	197.40
400.17	196.60
400.54	201.00
400.91	197.60
401.29	200.20
401.66	203.20
402.04	204.20
402.41	201.20
402.78	211.00
403.16	204.40
403.53	207.80
403.90	213.80
404.28	209.40
404.65	212.60
405.03	216.80
405.40	220.80
405.77	218.00
406.15	215.80
406.52	221.60
406.89	221.40
407.27	220.60
407.64	228.20
408.01	228.20
408.39	229.00
408.76	234.00
409.13	229.60
409.51	236.60
409.88	241.40
410.25	236.40
410.62	238.20
411.00	243.40
411.37	243.40
411.74	241.80
412.12	247.40
412.49	244.40
412.86	252.60
413.23	248.00
413.61	260.60
413.98	262.60
414.35	259.00
414.73	257.40
415.10	255.00
415.47	268.60
415.84	266.60
416.22	263.00
416.59	268.80
416.96	271.40
417.33	274.20
417.70	276.60
418.08	282.80
418.45	276.40
418.82	282.60
419.19	283.80
419.57	290.20
419.94	286.60
420.31	298.40
420.68	290.60
421.05	291.60
421.42	297.80
421.80	296.60
422.17	302.40
422.54	311.20
422.91	308.20
423.28	307.20
423.65	309.80
424.03	311.40
424.40	311.20
424.77	317.20
425.14	320.20
425.51	319.40
425.88	330.20
426.25	327.40
426.63	333.40
427.00	330.20
427.37	337.20
427.74	350.80
428.11	341.20
428.48	346.20
428.85	351.60
429.22	352.80
429.59	355.60
429.97	357.80
430.34	357.20
430.71	364.40
431.08	368.20
431.45	373.60
431.82	373.60
432.19	376.00
432.56	383.40
432.93	381.00
433.30	387.00
433.67	392.60
434.04	389.00
434.41	398.80
434.78	400.20
435.15	405.20
435.52	416.00
435.89	420.60
436.26	422.60
436.63	419.00
437.00	426.40
437.37	428.40
437.74	428.00
438.11	443.40
438.48	431.20
438.85	451.00
439.22	457.00
439.59	465.00
439.96	452.00
440.33	463.80
440.70	475.20
441.07	470.60
441.44	484.00
441.81	470.20
442.18	473.40
442.55	485.40
442.92	490.80
443.29	489.00
443.66	488.20
444.03	490.20
444.40	498.00
444.77	513.00
445.14	507.20
445.51	521.80
445.88	515.80
446.24	516.40
446.61	527.80
446.98	514.80
447.35	533.40
447.72	534.60
448.09	539.00
448.46	532.80
448.83	531.80
449.20	542.40
449.56	535.20
449.93	551.80
450.30	547.60
450.67	567.20
451.04	545.20
451.41	547.80
451.78	563.40
452.14	561.80
452.51	565.80
452.88	567.80
453.25	569.80
453.62	579.00
453.99	571.60
454.35	572.60
454.72	591.40
455.09	592.40
455.46	599.80
455.83	604.20
456.19	605.20
456.56	611.00
456.93	603.40
457.30	615.20
457.66	623.80
458.03	627.00
458.40	627.60
458.77	627.80
459.14	641.40
459.50	638.40
459.87	615.60
460.24	645.00
460.61	641.00
460.97	654.80
461.34	643.80
461.71	658.40
462.07	657.80
462.44	672.80
462.81	680.00
463.18	681.40
463.54	678.20
463.91	698.40
464.28	690.80
464.64	692.00
465.01	693.20
465.38	721.00
465.75	704.20
466.11	721.20
466.48	717.00
466.85	714.60
467.21	725.40
467.58	727.60
467.95	749.80
468.31	751.40
468.68	754.00
469.04	769.80
469.41	784.20
