	0.0	
339.41	0.00
339.79	112.80
340.17	113.00
340.55	113.00
340.94	114.00
341.32	115.60
341.70	116.20
342.08	117.00
342.46	118.00
342.84	119.00
343.22	120.00
343.60	121.60
343.98	120.40
344.36	120.80
344.74	120.60
345.12	120.60
345.50	121.00
345.88	119.20
346.26	119.00
346.64	119.80
347.02	118.20
347.40	119.00
347.78	119.80
348.15	120.80
348.53	120.20
348.91	122.20
349.29	123.80
349.67	124.40
350.05	124.20
350.43	123.20
350.81	121.80
351.19	122.20
351.57	122.60
351.95	123.20
352.33	123.20
352.71	122.00
353.09	122.60
353.47	123.80
353.84	123.80
354.22	123.40
354.60	124.20
354.98	125.60
355.36	126.20
355.74	125.20
356.12	127.00
356.50	127.00
356.88	125.00
357.25	124.20
357.63	125.00
358.01	126.00
358.39	125.80
358.77	126.60
359.15	126.00
359.53	127.20
359.90	128.20
360.28	128.40
360.66	126.80
361.04	126.60
361.42	126.80
361.80	128.00
362.17	128.00
362.55	128.40
362.93	128.40
363.31	129.20
363.69	130.00
364.06	130.60
364.44	130.80
364.82	132.40
365.20	129.00
365.58	129.40
365.95	129.00
366.33	130.00
366.71	130.00
367.09	130.20
367.46	129.20
367.84	129.80
368.22	130.00
368.60	131.40
368.97	133.20
369.35	133.00
369.73	133.80
370.11	134.00
370.48	135.20
370.86	136.20
371.24	136.20
371.62	134.40
371.99	135.20
372.37	134.60
372.75	134.20
373.12	134.40
373.50	135.20
373.88	135.20
374.25	135.00
374.63	136.00
375.01	136.40
375.38	138.00
375.76	138.80
376.14	137.80
376.51	137.40
376.89	138.20
377.27	138.80
377.64	140.20
378.02	140.40
378.40	143.20
378.77	143.00
379.15	141.60
379.53	141.40
379.90	142.40
380.28	142.80
380.66	141.20
381.03	142.80
381.41	144.00
381.78	144.80
382.16	145.80
382.54	146.20
382.91	147.20
383.29	148.40
383.66	148.40
384.04	149.40
384.42	148.80
384.79	149.00
385.17	146.20
385.54	149.80
385.92	152.20
386.29	152.20
386.67	153.20
387.05	153.80
387.42	152.20
387.80	154.20
388.17	153.60
388.55	153.60
388.92	154.00
389.30	157.00
389.67	156.80
390.05	160.00
390.42	160.60
390.80	161.80
391.17	163.60
391.55	163.00
391.92	162.80
392.30	163.20
392.67	164.60
393.05	165.20
393.42	165.40
393.80	165.60
394.17	169.20
394.55	167.80
394.92	168.00
395.30	171.40
395.67	169.80
396.05	173.60
396.42	175.80
396.80	174.60
397.17	176.00
397.55	174.80
397.92	177.60
398.29	180.20
398.67	181.00
399.04	179.80
399.42	183.80
399.79	185.80
400.17	186.80
400.54	183.60
400.91	185.00
401.29	186.40
401.66	189.20
402.04	190.80
402.41	187.20
402.78	192.80
403.16	193.20
403.53	191.60
403.90	194.80
404.28	195.20
404.65	196.60
405.03	195.40
405.40	201.20
405.77	199.40
406.15	201.40
406.52	201.60
406.89	204.80
407.27	204.20
407.64	206.40
408.01	205.40
408.39	210.00
408.76	206.40
409.13	211.60
409.51	217.60
409.88	216.40
410.25	218.20
410.62	216.80
411.00	224.20
411.37	220.40
411.74	218.60
412.12	224.40
412.49	223.00
412.86	226.60
413.23	227.80
413.61	229.60
413.98	233.00
414.35	232.80
414.73	235.40
415.10	231.40
415.47	236.80
415.84	239.00
416.22	237.20
416.59	238.60
416.96	242.60
417.33	246.40
417.70	246.80
418.08	251.20
418.45	253.80
418.82	247.80
419.19	253.00
419.57	259.20
419.94	255.40
420.31	263.20
420.68	260.20
421.05	257.40
421.42	262.00
421.80	259.60
422.17	265.00
422.54	271.60
422.91	268.40
423.28	271.20
423.65	271.00
424.03	274.40
424.40	275.40
424.77	280.20
425.14	286.80
425.51	278.60
425.88	288.80
426.25	285.60
426.63	288.60
427.00	286.20
427.37	293.80
427.74	306.40
428.11	296.00
428.48	300.80
428.85	304.20
429.22	303.80
429.59	310.00
429.97	311.60
430.34	311.20
430.71	315.40
431.08	317.40
431.45	325.20
431.82	325.00
432.19	322.40
432.56	330.00
432.93	327.60
433.30	335.80
433.67	339.00
434.04	338.20
434.41	342.80
434.78	346.40
435.15	342.80
435.52	356.80
435.89	363.80
436.26	361.20
436.63	358.20
437.00	363.80
437.37	368.40
437.74	361.60
438.11	378.00
438.48	371.00
438.85	381.80
439.22	388.60
439.59	392.80
439.96	386.20
440.33	395.20
440.70	404.20
441.07	396.80
441.44	408.60
441.81	398.20
442.18	402.40
442.55	411.60
442.92	416.00
443.29	414.40
443.66	415.20
444.03	417.80
444.40	419.80
