	0.0	
339.41	0.00
339.79	116.00
340.17	117.40
340.55	118.60
340.94	119.20
341.32	121.20
341.70	121.40
342.08	122.20
342.46	122.20
342.84	123.80
343.22	123.40
343.60	124.80
343.98	124.40
344.36	125.00
344.74	124.80
345.12	124.60
345.50	124.60
345.88	124.00
346.26	123.60
346.64	123.40
347.02	123.00
347.40	124.00
347.78	125.00
348.15	124.40
348.53	126.00
348.91	126.60
349.29	126.80
349.67	127.00
350.05	126.80
350.43	127.00
350.81	127.80
351.19	128.20
351.57	129.00
351.95	129.20
352.33	129.20
352.71	130.00
353.09	127.60
353.47	129.00
353.84	128.60
354.22	129.60
354.60	130.20
354.98	128.60
355.36	130.00
355.74	130.00
356.12	130.40
356.50	131.20
356.88	131.60
357.25	131.80
357.63	133.20
358.01	132.60
358.39	133.80
358.77	132.80
359.15	131.60
359.53	132.00
359.90	132.60
360.28	132.80
360.66	132.20
361.04	133.80
361.42	132.60
361.80	132.20
362.17	133.80
362.55	134.60
362.93	134.20
363.31	134.00
363.69	134.00
364.06	135.00
364.44	134.80
364.82	134.80
365.20	136.60
365.58	135.40
365.95	136.20
366.33	137.80
366.71	138.80
367.09	137.80
367.46	137.20
367.84	137.20
368.22	136.80
368.60	138.20
368.97	137.40
369.35	137.60
369.73	138.80
370.11	138.40
370.48	141.00
370.86	141.00
371.24	138.80
371.62	139.80
371.99	140.80
372.37	139.60
372.75	140.20
373.12	141.20
373.50	143.60
373.88	142.60
374.25	141.80
374.63	142.00
375.01	142.80
375.38	144.60
375.76	144.60
376.14	143.60
376.51	144.60
376.89	144.40
377.27	145.40
377.64	145.20
378.02	146.20
378.40	147.40
378.77	147.80
379.15	150.60
379.53	147.20
379.90	148.00
380.28	150.00
380.66	150.00
381.03	150.20
381.41	149.80
381.78	151.00
382.16	151.60
382.54	153.00
382.91	156.20
383.29	155.40
383.66	154.60
384.04	154.80
384.42	158.40
384.79	156.00
385.17	157.80
385.54	157.20
385.92	158.60
386.29	159.40
386.67	159.60
387.05	160.20
387.42	160.60
387.80	163.80
388.17	162.60
388.55	161.60
388.92	160.20
389.30	165.00
389.67	165.60
390.05	166.20
390.42	166.00
390.80	167.60
391.17	169.80
391.55	169.20
391.92	171.80
392.30	171.80
392.67	173.40
393.05	175.40
393.42	175.00
393.80	177.80
394.17	178.60
394.55	177.60
394.92	176.00
395.30	179.60
395.67	181.20
396.05	184.20
396.42	187.00
396.80	185.80
397.17	184.80
397.55	188.20
